URL,Listing_ID,Type,Subtype,Price,Bedroom,Living_area,Listing_address,Postal_code,Locality,District,Swimming_pool,Garden,Garden_area,Surface_of_land,Terrace,Kitchen,Facade,Open Fire,Furnished,State of the building
https://www.immoweb.be/en/classified/apartment/for-sale/milmort/4041/10674049,10674049,apartment,apartment,112000,1,64.0,Rue Masuy 74/1,4041,MILMORT,Liège,False,,,,True,semi equipped,3.0,True,,
https://www.immoweb.be/en/classified/farmhouse/for-sale/beloeil/7970/10674045,10674045,house,farmhouse,525000,2,400.0,Rue de Favarcq 135,7970,Beloeil,Ath,False,True,15264,15264,True,semi equipped,4.0,True,,GOOD
https://www.immoweb.be/en/classified/villa/for-sale/limal/1300/10674039,10674039,house,villa,495000,4,151.0,None None,1300,LIMAL,Nivelles,False,True,,1258,True,not installed,4.0,True,,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/leke/8600/10674035,10674035,house,house,199000,3,120.0,Lappersfortstraat 16,8600,Leke,Diksmuide,False,True,,515,True,installed,,False,False,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/zeebrugge/8380/10674034,10674034,apartment,apartment,299000,2,106.0,Tijdokstraat 5,8380,Zeebrugge,Brugge,False,,,,True,installed,2.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/eisden/3630/10674033,10674033,house,house,409000,3,195.0,Populierenstraat 9,3630,Eisden,Tongeren,False,True,39,0,True,hyper equipped,,False,False,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/eisden/3630/10674032,10674032,house,house,390000,3,195.0,Populierenstraat 9,3630,Eisden,Tongeren,False,True,15,0,True,hyper equipped,,False,False,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/dinant/5500/10674028,10674028,apartment,apartment,179000,1,68.0,Rue Ariste Caussin 99,5500,Dinant,Dinant,False,,,,True,,,False,,JUST_RENOVATED
https://www.immoweb.be/en/classified/house/for-sale/willebroek/2830/10674027,10674027,house,house,399000,4,250.0,Nieuwstraat 28,2830,Willebroek,Mechelen,False,True,,260,True,installed,2.0,True,,
https://www.immoweb.be/en/classified/villa/for-sale/halle/1500/10674025,10674025,house,villa,825000,4,235.0,Kasteelbrakelsesteenweg 550,1500,Halle,Halle-Vilvoorde,False,,,3237,True,,4.0,True,,
https://www.immoweb.be/en/classified/penthouse/for-sale/antwerp/2000/10674022,10674022,apartment,penthouse,660000,3,134.0,Portostraat 29,2000,Antwerp,Antwerp,False,,,,True,,3.0,True,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/10674021,10674021,apartment,apartment,660000,3,134.0,Portostraat 29,2000,Antwerp,Antwerp,False,,,,True,,3.0,True,,
https://www.immoweb.be/en/classified/apartment/for-sale/brasschaat/2930/10674020,10674020,apartment,apartment,299000,2,97.0,Donksesteenweg 125,2930,Brasschaat,Antwerp,False,,,,True,installed,2.0,True,,
https://www.immoweb.be/en/classified/house/for-sale/kontich/2550/10674014,10674014,house,house,829000,4,405.0,Liersebaan 42,2550,Kontich,Antwerp,False,True,846,1316,True,hyper equipped,4.0,True,,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/dinant/5500/10669588,10669588,apartment,apartment,155000,2,85.0,Rue Ariste Caussin 89,5500,Dinant,Dinant,False,,,,True,,,False,,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/seraing/4100/10674001,10674001,apartment,apartment,179000,3,115.0,Rue de la Verrerie 185,4100,Seraing,Liège,False,,,,True,,4.0,True,,
https://www.immoweb.be/en/classified/house/for-sale/ingelmunster/8770/10674000,10674000,house,house,289000,3,127.0,Kortrijkstraat 177,8770,Ingelmunster,Roeselare,False,True,,204,True,hyper equipped,2.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/10673999,10673999,house,house,799000,7,413.0,KONINGIN FABIOLALAAN 10,9000,Gent,Gent,False,,,244,True,,2.0,True,,GOOD
https://www.immoweb.be/en/classified/mansion/for-sale/gent/9000/10673998,10673998,house,mansion,799000,7,413.0,KONINGIN FABIOLALAAN 10,9000,Gent,Gent,False,,,244,True,,2.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/galmaarden/1570/10673997,10673997,house,house,375000,4,234.0,KAPELLEDREEF 2B,1570,Galmaarden,Halle-Vilvoorde,False,,,0,True,,2.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/galmaarden/1570/10673996,10673996,house,house,375000,4,234.0,KAPELLEDREEF 2B,1570,Galmaarden,Halle-Vilvoorde,False,,,501,True,,2.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/loverval/6280/10673995,10673995,house,house,130000,2,69.0,Rue de la Brasserie 15,6280,Loverval,Charleroi,False,True,,695,True,installed,3.0,False,False,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/kapelle-op-den-bos/1880/10673991,10673991,house,house,249000,2,80.0,Leopoldwijk 15,1880,Kapelle-op-den-Bos,Halle-Vilvoorde,False,True,,120,True,installed,2.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/houthalen-helchteren/3530/10673986,10673986,house,house,275000,3,217.0,Linzenstraat 12,3530,Houthalen-Helchteren,Maaseik,False,,,604,True,,4.0,False,False,
https://www.immoweb.be/en/classified/house/for-sale/soignies/7060/10673984,10673984,house,house,299000,3,250.0,Rue de Sirieu 5,7060,Soignies,Soignies,False,,,705,True,installed,2.0,False,,
https://www.immoweb.be/en/classified/house/for-sale/loncin/4431/10673980,10673980,house,house,330000,3,,Rue Alfred Deponthière 11,4431,Loncin,Liège,False,True,200,323,True,installed,2.0,True,,
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/10673978,10673978,house,house,599000,2,130.0,Rue au Bois 163,1150,Woluwe-Saint-Pierre,Brussels,False,True,92,252,True,installed,2.0,False,False,GOOD
https://www.immoweb.be/en/classified/penthouse/for-sale/antwerp/2018/10673977,10673977,apartment,penthouse,750000,3,205.0,Mechelsesteenweg 259,2018,Antwerp,Antwerp,False,,,,True,installed,2.0,True,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/boom/2850/10673976,10673976,apartment,ground floor,298000,2,86.0,Plantsoenstraat 1,2850,Boom,Antwerp,False,True,65,,True,usa installed,2.0,True,,
https://www.immoweb.be/en/classified/house/for-sale/brasschaat/2930/10673975,10673975,house,house,379000,3,120.0,Hanendreef 9,2930,Brasschaat,Antwerp,False,True,50,130,True,installed,2.0,True,,JUST_RENOVATED
https://www.immoweb.be/en/classified/penthouse/for-sale/oostende/8400/10673973,10673973,apartment,penthouse,495000,2,90.0,Duinenstraat 71,8400,Oostende,Oostend,False,,,,True,hyper equipped,,False,False,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/eisden/3630/10673970,10673970,house,house,395000,3,195.0,Populierenstraat 9,3630,Eisden,Tongeren,False,True,24,0,True,hyper equipped,,False,False,AS_NEW
https://www.immoweb.be/en/classified/penthouse/for-sale/neder-over-heembeek/1120/10673967,10673967,apartment,penthouse,268000,2,94.0,Rue de Heembeek 244,1120,Neder-over-Heembeek,Brussels,False,,,,True,hyper equipped,2.0,False,False,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/mil%20palmeras/03191/10430189,10430189,apartment,apartment,215000,2,71.0,None None,03191,Mil Palmeras,,True,,,,True,,,False,,
https://www.immoweb.be/en/classified/house/for-sale/berchem-sainte-agathe/1082/10673964,10673964,house,house,159000,3,98.0,None None,1082,Berchem-Sainte-Agathe,Brussels,False,,,0,True,not installed,4.0,False,False,
https://www.immoweb.be/en/classified/service-flat/for-sale/westouter/8954/10673959,10673959,apartment,service flat,195000,2,75.0,Sulferbergstraat 28A,8954,Westouter,Ieper,False,,,,True,,4.0,False,False,GOOD
https://www.immoweb.be/en/classified/villa/for-sale/braine-l%27alleud/1420/10673958,10673958,house,villa,650000,6,240.0,Quartier à proximité du Centre .,1420,Braine-l'Alleud,Nivelles,True,True,,998,True,hyper equipped,4.0,True,False,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/10673950,10673950,apartment,apartment,550000,2,100.0,Visserskaai 14-15,8400,Oostende,Oostend,False,,,,True,installed,2.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/la%20zenia/03189/10673948,10673948,apartment,apartment,262900,2,87.0,None None,03189,La Zenia,,True,,,,True,,,False,,
https://www.immoweb.be/en/classified/apartment/for-sale/sint-andries/8200/10673946,10673946,apartment,apartment,175000,1,,Zandstraat 259,8200,Sint-Andries,Brugge,False,,,,True,installed,4.0,False,False,GOOD
https://www.immoweb.be/en/classified/house/for-sale/halle/1500/10673945,10673945,house,house,260000,2,135.0,Halleweg 242,1500,Halle,Halle-Vilvoorde,False,,,448,True,,2.0,False,False,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/anderlecht/1070/10673937,10673937,house,house,299000,2,98.0,Victor Rauterstraat 118,1070,Anderlecht,Brussels,False,,,67,True,hyper equipped,2.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/vladslo/8600/10673929,10673929,house,house,240000,3,115.0,Werkenstraat 12,8600,Vladslo,Diksmuide,False,True,,165,True,installed,,False,False,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/10673927,10673927,apartment,apartment,299000,2,78.0,Jean-Baptiste Nowélei 41,1800,Vilvoorde,Halle-Vilvoorde,False,,,,True,installed,2.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/vilvoorde/1800/10673926,10673926,house,house,419000,3,189.0,None None,1800,Vilvoorde,Halle-Vilvoorde,False,True,140,240,True,installed,2.0,True,,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/jambes/5100/10673923,10673923,apartment,apartment,239000,2,73.0,None None,5100,Jambes,Namur,False,,,,True,semi equipped,,True,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/bruxelles/1000/10673921,10673921,apartment,ground floor,275000,2,93.0,None None,1000,Bruxelles,Brussels,False,True,44,,True,semi equipped,2.0,False,False,TO_RENOVATE
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10673920,10673920,apartment,apartment,250000,2,76.0,None None,1000,Bruxelles,Brussels,False,,,,True,installed,2.0,False,False,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/villa/for-sale/schelderode/9820/10673919,10673919,house,villa,650000,4,294.0,Molenstraat 45,9820,SCHELDERODE,Gent,False,True,1000,1153,True,semi equipped,4.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/forest/1190/10673917,10673917,house,house,499000,3,230.0,Rue des Glands 7,1190,Forest,Brussels,False,,,70,True,installed,2.0,False,False,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10673910,10673910,apartment,apartment,999000,4,337.0,None None,1030,Schaerbeek,Brussels,False,,,,True,hyper equipped,3.0,True,,
https://www.immoweb.be/en/classified/villa/for-sale/pont-%C3%A0-celles/6230/10611624,10611624,house,villa,410000,4,235.0,Rue Fond des rys 4A,6230,Pont-à-Celles,Charleroi,False,True,500,911,True,installed,4.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/hermalle-sous-huy/4480/10673907,10673907,apartment,apartment,272750,3,125.0,Rue Fontaine Saint-Jean 51,4480,HERMALLE-SOUS-HUY,Huy,False,,,,True,installed,2.0,True,,
https://www.immoweb.be/en/classified/house/for-sale/sint-gillis-waas/9170/10673906,10673906,house,house,351500,3,152.0,Panorexstraat 13,9170,SINT-GILLIS-WAAS,Sint-Niklaas,False,,,245,True,installed,3.0,True,,
https://www.immoweb.be/en/classified/villa/for-sale/courcelles/6180/10611096,10611096,house,villa,410000,4,235.0,Rue Fond des Rys 4A,6180,Courcelles,Charleroi,False,True,500,911,True,installed,4.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10673905,10673905,apartment,apartment,275000,2,65.0,None None,1030,Schaerbeek,Brussels,False,,,,True,not installed,,True,True,
https://www.immoweb.be/en/classified/flat-studio/for-sale/schaerbeek/1030/10673904,10673904,apartment,flat studio,160000,0,36.0,None None,1030,Schaerbeek,Brussels,False,,,,True,not installed,,True,True,
https://www.immoweb.be/en/classified/villa/for-sale/gouy-lez-pi%C3%A9ton/6181/10586303,10586303,house,villa,410000,4,235.0,Rue Fond des Rys 4A,6181,Gouy-lez-Piéton,Charleroi,False,True,500,911,True,installed,4.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/10631448,10631448,apartment,apartment,405000,3,110.0,Gustaaf Callierlaan 83,9000,Gent,Gent,False,,,,True,installed,2.0,True,,JUST_RENOVATED
https://www.immoweb.be/en/classified/house/for-sale/woluw%C3%89-saint-lambert/1200/10673903,10673903,house,house,525000,3,170.0,None None,1200,WOLUWÉ-SAINT-LAMBERT,Brussels,False,,,104,True,hyper equipped,2.0,True,,GOOD
https://www.immoweb.be/en/classified/apartment-block/for-sale/profondeville/5170/10673899,10673899,house,apartment block,765000,6,,None None,5170,Profondeville,Namur,True,,,1619,True,hyper equipped,3.0,True,,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/charleroi/6000/10673895,10673895,house,house,450000,8,400.0,Boulevard Audent 47 et 49,6000,Charleroi,Charleroi,False,,,180,True,,,True,,
https://www.immoweb.be/en/classified/apartment/for-sale/la%20louvi%C3%A8re/7100/10673893,10673893,apartment,apartment,145000,2,65.0,None None,7100,La Louvière,Soignies,False,,,,True,semi equipped,2.0,True,,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/la%20louvi%C3%A8re/7100/10673892,10673892,apartment,apartment,140000,2,70.0,None None,7100,La Louvière,Soignies,False,,,,True,semi equipped,2.0,True,,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/la%20louvi%C3%88re/7100/10673891,10673891,apartment,apartment,137500,2,65.0,None None,7100,LA LOUVIÈRE,Soignies,False,,,,True,semi equipped,2.0,True,,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/la%20louvi%C3%A8re/7100/10673890,10673890,apartment,apartment,130000,2,70.0,None None,7100,La Louvière,Soignies,False,,,,True,,,True,,
https://www.immoweb.be/en/classified/apartment/for-sale/la%20louvi%C3%A8re/7100/10673889,10673889,apartment,apartment,133000,2,65.0,None None,7100,La Louvière,Soignies,False,,,,True,semi equipped,2.0,True,,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/grivegn%C3%A9e/4030/10673888,10673888,house,house,187000,3,144.0,Rue Vinâve 92,4030,Grivegnée,Liège,False,True,99,0,True,installed,2.0,True,,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/10673885,10673885,apartment,apartment,379900,3,175.0,None None,4000,Liège,Liège,False,,,,True,,2.0,True,,TO_RENOVATE
https://www.immoweb.be/en/classified/house/for-sale/ch%C3%AAn%C3%A9e/4032/10673883,10673883,house,house,175000,2,60.0,Rue du Réservoir 8,4032,Chênée,Liège,False,,,50,True,installed,2.0,True,,JUST_RENOVATED
https://www.immoweb.be/en/classified/mansion/for-sale/rumst/2840/10673880,10673880,house,mansion,297000,4,220.0,Nieuwstraat 158,2840,Rumst,Antwerp,False,,,210,True,semi equipped,3.0,True,,TO_RENOVATE
https://www.immoweb.be/en/classified/apartment-block/for-sale/bruxelles/1000/10673879,10673879,house,apartment block,599000,4,385.0,None None,1000,BRUXELLES,Brussels,False,,,0,True,semi equipped,2.0,True,,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/braine-l%27alleud/1420/10566548,10566548,house,house,325000,3,133.0,Chaussée d'Ophain 57,1420,Braine-l'Alleud,Nivelles,False,,,370,True,installed,2.0,True,,JUST_RENOVATED
https://www.immoweb.be/en/classified/house/for-sale/ieper/8900/10600467,10600467,house,house,249900,2,150.0,Kauwekijnstraat 17,8900,Ieper,Ieper,False,,,50,True,installed,2.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/sint-martens-latem/9830/10673875,10673875,house,house,2300000,5,528.0,Nelemeersstraat 54,9830,Sint-Martens-Latem,Gent,False,True,,5089,True,,4.0,True,,TO_RENOVATE
https://www.immoweb.be/en/classified/house/for-sale/profondeville/5170/10673869,10673869,house,house,765000,6,,None None,5170,Profondeville,Namur,True,,,1619,True,hyper equipped,3.0,True,,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/jumet/6040/10673868,10673868,house,house,129000,2,111.0,Rue Lambert Louis 31,6040,Jumet,Charleroi,False,True,110,200,True,semi equipped,2.0,True,,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/gosselies/6041/10673867,10673867,house,house,139900,3,110.0,Rue Vandervelde 16,6041,Gosselies,Charleroi,False,True,100,190,True,,2.0,True,,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10673866,10673866,apartment,apartment,1500000,4,285.0,None None,1050,Ixelles,Brussels,False,,,,True,hyper equipped,2.0,True,,
https://www.immoweb.be/en/classified/other-property/for-sale/hasti%C3%88re-lavaux/5540/10673865,10673865,house,other property,17500,2,36.0,Hurlevent 62,5540,HASTIÈRE-LAVAUX,Dinant,False,,,200,True,,,True,,
https://www.immoweb.be/en/classified/house/for-sale/boom/2850/10673862,10673862,house,house,335000,4,175.0,None None,2850,Boom,Antwerp,False,,,0,True,installed,2.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/10673859,10673859,house,house,365000,4,98.0,Sint-Gommarusstraat 86,2800,Mechelen,Mechelen,False,True,,60,True,installed,2.0,True,,JUST_RENOVATED
https://www.immoweb.be/en/classified/house/for-sale/la%20bouverie/7080/10673857,10673857,house,house,160000,2,170.0,None None,7080,LA BOUVERIE,Mons,False,,,174,True,,3.0,True,,
https://www.immoweb.be/en/classified/house/for-sale/houdeng-aimeries/7110/10673855,10673855,house,house,299000,5,,Rue de la Jobrette 67,7110,Houdeng-Aimeries,Soignies,False,True,243,648,True,installed,3.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/oud-turnhout/2360/10673853,10673853,apartment,apartment,545000,3,230.0,Steenweg op Mol 176,2360,Oud-Turnhout,Turnhout,False,True,,,True,installed,4.0,True,,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/herselt/2230/10673847,10673847,house,house,310000,3,145.0,Wolfsdonksesteenweg 59,2230,Herselt,Turnhout,False,,,721,True,,4.0,False,False,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/dinant/5500/10673846,10673846,apartment,apartment,235000,3,130.0,None None,5500,Dinant,Dinant,False,,,,True,installed,2.0,True,,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment-block/for-sale/dinant/5500/10673845,10673845,house,apartment block,235000,3,130.0,None None,5500,Dinant,Dinant,False,,,58,True,installed,2.0,True,,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/falmagne/5500/10673844,10673844,house,house,230000,3,124.0,None None,5500,FALMAGNE,Dinant,False,,,590,True,not installed,4.0,True,,
https://www.immoweb.be/en/classified/apartment/for-sale/westerlo/2260/10673843,10673843,apartment,apartment,299000,2,109.0,Westerloseweg 37,2260,Westerlo,Turnhout,False,True,56,,True,installed,2.0,True,,
https://www.immoweb.be/en/classified/house/for-sale/marcinelle/6001/10673841,10673841,house,house,99000,2,140.0,None None,6001,Marcinelle,Charleroi,False,,,60,True,not installed,,True,,TO_RENOVATE
https://www.immoweb.be/en/classified/bungalow/for-sale/braine-l%27alleud/1420/10673840,10673840,house,bungalow,505000,3,150.0,Chaussée Bara 25,1420,Braine-l'Alleud,Nivelles,False,True,1200,1532,True,,4.0,True,,GOOD
https://www.immoweb.be/en/classified/villa/for-sale/bossi%C3%88re/5032/10673839,10673839,house,villa,600000,5,299.0,None None,5032,BOSSIÈRE,Namur,False,True,700,0,True,,4.0,True,,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/zepperen/3800/10673834,10673834,house,house,369000,4,263.0,Kleindekkenstraat 23,3800,ZEPPEREN,Hasselt,False,,,252,True,installed,3.0,True,,JUST_RENOVATED
https://www.immoweb.be/en/classified/house/for-sale/nieuwerkerken/3850/10580464,10580464,house,house,499000,3,201.0,Diestersteenweg 386,3850,Nieuwerkerken,Hasselt,False,,,1013,True,installed,4.0,True,,JUST_RENOVATED
https://www.immoweb.be/en/classified/duplex/for-sale/gembloux/5030/10673825,10673825,apartment,duplex,170000,2,66.0,Rue Gustave-Docq 6,5030,Gembloux,Namur,False,,,,True,installed,2.0,True,,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/li%C3%A8ge%202/4020/10673822,10673822,house,house,195000,4,161.0,Avenue de la Croix Rouge 274,4020,Liège 2,Liège,False,,,73,True,installed,3.0,False,False,
https://www.immoweb.be/en/classified/house/for-sale/treignes/5670/10673820,10673820,house,house,130000,4,,None None,5670,Treignes,Philippeville,False,,,371,True,not installed,,False,False,
https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/10673814,10673814,apartment,apartment,220000,1,100.0,None None,1190,Forest,Brussels,False,,,,True,,2.0,True,,
https://www.immoweb.be/en/classified/apartment-block/for-sale/schaerbeek/1030/10673813,10673813,house,apartment block,495000,3,135.0,None None,1030,Schaerbeek,Brussels,False,True,20,72,True,hyper equipped,2.0,False,False,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/10162465,10162465,apartment,apartment,450000,2,81.0,Zeedijk 142,8430,Middelkerke,Oostend,False,,,,True,installed,2.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/ciney/5590/10673809,10673809,house,house,385000,4,340.0,None None,5590,Ciney,Dinant,False,,,0,True,installed,2.0,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/zottegem/9620/10673802,10673802,house,house,249000,3,221.0,Faliestraat 10,9620,Zottegem,Aalst,False,True,,604,True,installed,4.0,False,False,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/10673801,10673801,house,house,679000,4,210.0,Oude Gentbaan 279,9300,Aalst,Aalst,False,True,715,879,True,installed,3.0,True,,
https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/10673800,10673800,house,house,679000,4,210.0,Oude Gentbaan 279,9300,Aalst,Aalst,False,True,715,879,True,installed,3.0,True,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/gent/9000/10673798,10673798,apartment,ground floor,365000,2,81.0,Nadine Crappéstraat 32,9000,Gent,Gent,False,,,,True,hyper equipped,2.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/temse/9140/10673795,10673795,house,house,699000,4,370.0,Schoolstraat 52,9140,Temse,Sint-Niklaas,False,True,468,739,True,installed,2.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/haine-saint-pierre/7100/10633307,10633307,house,house,79000,2,,Chaussée de Jolimont 167,7100,Haine-Saint-Pierre,Soignies,False,,,0,True,,2.0,False,False,
https://www.immoweb.be/en/classified/apartment/for-sale/merksem/2170/10673790,10673790,apartment,apartment,177777,1,66.0,Leiebos 23,2170,Merksem,Antwerp,False,,,,True,installed,3.0,True,,AS_NEW
https://www.immoweb.be/en/classified/town-house/for-sale/aartselaar/2630/10606273,10606273,house,town house,499000,5,252.0,None None,2630,Aartselaar,Antwerp,False,True,200,357,True,hyper equipped,3.0,True,,JUST_RENOVATED
https://www.immoweb.be/en/classified/house/for-sale/maldegem/9990/10673781,10673781,house,house,429000,4,161.0,Gasmeterstraat 2,9990,Maldegem,Eeklo,False,True,,130,True,hyper equipped,3.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/waremme/4300/10673780,10673780,house,house,369000,4,,Rue de Huy 131,4300,Waremme,Waremme,False,True,,660,True,,4.0,True,,AS_NEW
https://www.immoweb.be/en/classified/town-house/for-sale/waremme/4300/10673779,10673779,house,town house,400000,5,190.0,Rue Saint-Eloi 215,4300,Waremme,Waremme,False,True,145,547,True,not installed,,True,,JUST_RENOVATED
https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/10673777,10673777,apartment,apartment,165000,2,69.0,Saint-Laurent 95,4000,Liège,Liège,False,,,,True,,,True,,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/waremme/4300/10673776,10673776,house,house,235000,3,,Clos de Hesbaye 19,4300,Waremme,Waremme,False,True,,0,True,,3.0,True,,AS_NEW
https://www.immoweb.be/en/classified/apartment-block/for-sale/sclayn/5300/10673775,10673775,house,apartment block,175000,0,,rue des combattants 73,5300,SCLAYN,Namur,False,,,0,True,,,True,,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/awirs/4400/10673773,10673773,house,house,335000,4,190.0,Rue Jules Beaumont 20,4400,AWIRS,Liège,False,,,343,True,,,True,,
https://www.immoweb.be/en/classified/apartment/for-sale/waremme/4300/10673772,10673772,apartment,apartment,200000,2,112.0,Avenue Guillaume Joachim 12,4300,Waremme,Waremme,False,,,,True,,,True,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/wingene/8750/10673769,10673769,apartment,ground floor,225000,2,89.0,Zandbergstraat 18,8750,Wingene,Tielt,False,,,,True,,,False,,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/sint-eloois-vijve/8793/10673764,10673764,apartment,apartment,289000,3,,Koekoekstraat 66,8793,Sint-eloois-Vijve,Kortrijk,False,,,,True,,,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/kessel-lo/3010/10673762,10673762,house,house,370000,4,143.0,Platte Lostraat 227,3010,Kessel-Lo,Leuven,False,,,220,True,,2.0,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/nea%20erythraia/146%2071/10673760,10673760,house,house,800000,4,310.0,None None,146 71,Nea Erythraia,,False,,,0,True,,,True,False,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/wommersom/3350/10564504,10564504,house,house,269000,4,195.0,Melkwezerstraat 17,3350,Wommersom,Leuven,False,True,448,685,True,,4.0,False,,TO_RENOVATE
https://www.immoweb.be/en/classified/apartment/for-sale/beernem/8730/10673758,10673758,apartment,apartment,299000,2,101.0,"Parkstraat 104,",8730,Beernem,Brugge,False,True,105,,True,,4.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/beernem/8730/10673757,10673757,house,house,299000,2,101.0,"Parkstraat 104,",8730,Beernem,Brugge,False,True,105,745,True,,4.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/ingelmunster/8770/10673755,10673755,house,house,349000,4,190.0,"Heirweg-Zuid 40,",8770,Ingelmunster,Roeselare,False,True,120,220,True,,,False,False,
https://www.immoweb.be/en/classified/villa/for-sale/de%20pinte/9840/10673753,10673753,house,villa,695000,3,235.0,Begonialaan 26,9840,De Pinte,Gent,False,,,854,True,,4.0,False,,GOOD
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/harelbeke/8530/10673718,10673718,house group,house group,365000 - 435000,,,None None,8530,Harelbeke,Kortrijk,False,,,,True,,,False,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/maasmechelen/3630/10673714,10673714,apartment group,apartment group,248267 - 431769,,,"Herdersstraat 9,",3630,Maasmechelen,Tongeren,False,,,,True,,,False,False,
https://www.immoweb.be/en/classified/house/for-sale/harelbeke/8530/10673713,10673713,house,house,399000,3,185.0,Tamboerijnstraat BST LOT 31,8530,Harelbeke,Kortrijk,False,,,271,True,,2.0,True,,
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/10673712,10673712,house,house,674900,2,164.0,Kantienberg 12,9000,Gent,Gent,False,,,80,True,,2.0,False,,GOOD
